InvoiceId,ExtraInvoiceKey,InvoiceLineNumber,ExtraInvoiceLineKey,,AccountingDate,,Amount 1,AmountCurrency,Amount ,,,,,SupplierId,SupplierLocationId,RequesterId,AccountId,A,B,C,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346655/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,126.8,USD,126.8,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780006500,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346655/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346660/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,750.4,USD,750.4,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780006566,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346660/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346661/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,534.27,USD,534.27,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780006582,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346661/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346663/1660/2019,KR/Vendor invoice,2,1,,2/4/2019,,384.78,USD,384.78,,,,,3002362,1660,TEMP,517310,1660,1660/CC,1660085501,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346663/1660/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346662/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,454.71,USD,454.71,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780006522,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346662/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346750/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,305.58,USD,305.58,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780061502,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346750/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346684/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,710.18,USD,710.18,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780061504,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346684/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346683/1080/2019,KR/Vendor invoice,2,1,,2/4/2019,,774.4,USD,774.4,,,,,3002362,1080,TEMP,517310,1080,1080/CC,108001352C,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346683/1080/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346686/1660/2019,KR/Vendor invoice,2,1,,2/4/2019,,856.74,USD,856.74,,,,,3002362,1660,TEMP,517310,1660,1660/CC,166008751E,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346686/1660/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346690/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,374.72,USD,374.72,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780003524,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346690/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346692/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,405.12,USD,405.12,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780004843,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346692/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346693/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,364.48,USD,364.48,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780003501,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346693/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346696/1080/2019,KR/Vendor invoice,2,1,,2/4/2019,,604.57,USD,604.57,,,,,3002362,1080,TEMP,517310,1080,1080/CC,108001351A,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346696/1080/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346700/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,506.4,USD,506.4,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780004843,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346700/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346697/1660/2019,KR/Vendor invoice,2,1,,2/4/2019,,429.18,USD,429.18,,,,,3002362,1660,TEMP,517310,1660,1660/CC,166008751E,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346697/1660/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346701/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,180.9,USD,180.9,,,,,3003121,1780,TEMP,517310,1780,1780/CC,1780006520,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346701/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346703/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,311.65,USD,311.65,,,,,3048973,1780,TEMP,517310,1780,1780/CC,1780006522,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346703/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346704/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,405.12,USD,405.12,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780003524,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346704/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346705/1660/2019,KR/Vendor invoice,2,1,,2/4/2019,,713.1,USD,713.1,,,,,3002362,1660,TEMP,517310,1660,1660/CC,1660085501,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346705/1660/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346707/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,126.54,USD,126.54,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780006528,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346707/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346709/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,385.94,USD,385.94,,,,,3048973,1780,TEMP,517310,1780,1780/CC,1780006528,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346709/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346708/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,111.12,USD,111.12,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780061502,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346708/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346710/1660/2019,KR/Vendor invoice,2,1,,2/4/2019,,710.07,USD,710.07,,,,,3002362,1660,TEMP,517310,1660,1660/CC,166008751E,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346710/1660/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346711/1660/2019,KR/Vendor invoice,2,1,,2/4/2019,,738.58,USD,738.58,,,,,3002362,1660,TEMP,517310,1660,1660/CC,1660085501,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346711/1660/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346715/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,36.71,USD,36.71,,,,,3048973,1780,TEMP,517310,1780,1780/CC,1780006520,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346715/1780/2019,KR/Vendor invoice,3,1,,2/4/2019,,21.5,USD,21.5,,,,,3048973,1780,TEMP,517310,1780,1780/CC,1780006528,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346715/1780/2019,KR/Vendor invoice,4,1,,2/4/2019,,340.16,USD,340.16,,,,,3048973,1780,TEMP,517310,1780,1780/CC,1780006553,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346715/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346713/1660/2019,KR/Vendor invoice,2,1,,2/4/2019,,172.96,USD,172.96,,,,,3002362,1660,TEMP,517310,1660,1660/CC,1660085501,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346713/1660/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346714/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,155.83,USD,155.83,,,,,3048973,1780,TEMP,517310,1780,1780/CC,1780006570,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346714/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346718/1080/2019,KR/Vendor invoice,2,1,,2/4/2019,,485.49,USD,485.49,,,,,3002362,1080,TEMP,517310,1080,1080/CC,108001351B,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346718/1080/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346717/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,415.6,USD,415.6,,,,,3003121,1780,TEMP,517310,1780,1780/CC,1780006582,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346717/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346720/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,539.6,USD,539.6,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780061502,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346720/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346719/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,409.76,USD,409.76,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780061502,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346719/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346719/1780/2019,KR/Vendor invoice,4,1,,2/4/2019,,111.12,USD,111.12,,,,,3002362,1780,TEMP,517310,1780,1780/CC,1780061507,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346719/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346722/1660/2019,KR/Vendor invoice,2,1,,2/4/2019,,518.88,USD,518.88,,,,,3002362,1660,TEMP,517310,1660,1660/CC,1660085501,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346722/1660/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346723/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,576.95,USD,576.95,,,,,3048973,1780,TEMP,517310,1780,1780/CC,1780006528,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346723/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346725/1780/2019,KR/Vendor invoice,2,1,,2/4/2019,,387.94,USD,387.94,,,,,3048973,1780,TEMP,517310,1780,1780/CC,1780006528,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346725/1780/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346787/1660/2019,KR/Vendor invoice,2,1,,2/4/2019,,921.52,USD,921.52,,,,,3002362,1660,TEMP,517310,1660,1660/CC,166008751E,Cost Center/1000,,,,,,,,,,,,"
NWLIN00346787/1660/2019""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346727/1660/2019,KR/Vendor invoice,2,1,,2/4/2019,,1157.98,USD,1157.98,,,,,3002362,1660,TEMP,517310,1660,1660/CC,166008751E,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLIN00346727/1660/2019,KR/Vendor invoice,3,1,,2/4/2019,,-14.21,USD,14.21,,,,,3002362,1660,TEMP,224110,1660,1660/CC,3000000,Profit Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
